"idhod","hodnota","stapro_kod","dsz_cis","dsz_kod","rok","obec_kod","obec_txt","okres_kod","okres_txt","dsz_txt"
"1343501704","1","6098","2910","135","2023","583391","Modřice","40720","Brno-venkov","Domovy se zvláštním režimem"
"1343501703","1","6098","2910","130","2023","583391","Modřice","40720","Brno-venkov","Domovy pro seniory"
"1343502174","1","6098","2910","129","2023","583405","Mokrá-Horákov","40720","Brno-venkov","Domovy pro osoby se zdravotním postižením"
"1343500300","1","6098","2910","130","2023","583464","Nelepeč-Žernůvka","40720","Brno-venkov","Domovy pro seniory"
"1343499829","1","6098","2910","118","2023","583561","Ořechov","40720","Brno-venkov","Sociálně terapeutické dílny"
"1343500785","1","6098","2910","135","2023","583758","Rajhrad","40720","Brno-venkov","Domovy se zvláštním režimem"
"1343500784","1","6098","2910","130","2023","583758","Rajhrad","40720","Brno-venkov","Domovy pro seniory"
"1343500794","1","6098","2910","102","2023","583758","Rajhrad","40720","Brno-venkov","Sociální poradny"
"1343500805","1","6098","2910","135","2023","583898","Sokolnice","40720","Brno-venkov","Domovy se zvláštním režimem"
"1343500804","1","6098","2910","130","2023","583898","Sokolnice","40720","Brno-venkov","Domovy pro seniory"
"1343501293","1","6098","2910","129","2023","583910","Střelice","40720","Brno-venkov","Domovy pro osoby se zdravotním postižením"
"1343501292","1","6098","2910","156","2023","583910","Střelice","40720","Brno-venkov","Stacionáře týdenní"
"1343501308","1","6098","2910","102","2023","584002","Tišnov","40720","Brno-venkov","Sociální poradny"
"1343501305","1","6098","2910","115","2023","584002","Tišnov","40720","Brno-venkov","Nízkoprahová zařízení pro děti a mládež"
"1343502490","1","6098","2910","135","2023","584045","Újezd u Brna","40720","Brno-venkov","Domovy se zvláštním režimem"
"1343502489","1","6098","2910","130","2023","584045","Újezd u Brna","40720","Brno-venkov","Domovy pro seniory"
"1343514086","1","6098","2910","135","2023","584207","Zastávka","40720","Brno-venkov","Domovy se zvláštním režimem"
"1343512656","1","6098","2910","128","2023","584282","Židlochovice","40720","Brno-venkov","Stacionáře denní"
"1343512666","1","6098","2910","115","2023","584282","Židlochovice","40720","Brno-venkov","Nízkoprahová zařízení pro děti a mládež"
"1343512943","1","6098","2910","133","2023","584720","Nosislav","40720","Brno-venkov","Chráněné bydlení"
"1343512904","2","6098","2910","135","2023","584291","Břeclav","40738","Břeclav","Domovy se zvláštním režimem"
"1343512909","1","6098","2910","114","2023","584291","Břeclav","40738","Břeclav","Nízkoprahová denní centra"
"1343512900","2","6098","2910","128","2023","584291","Břeclav","40738","Břeclav","Stacionáře denní"
"1343512903","1","6098","2910","130","2023","584291","Břeclav","40738","Břeclav","Domovy pro seniory"
"1343512906","1","6098","2910","131","2023","584291","Břeclav","40738","Břeclav","Azylové domy"
"1343510786","2","6098","2910","133","2023","584363","Brumovice","40738","Břeclav","Chráněné bydlení"
"1343510795","1","6098","2910","118","2023","584363","Brumovice","40738","Břeclav","Sociálně terapeutické dílny"
"1343510801","1","6098","2910","135","2023","584495","Hustopeče","40738","Břeclav","Domovy se zvláštním režimem"
"1343511514","1","6098","2910","135","2023","584525","Jevišovka","40738","Břeclav","Domovy se zvláštním režimem"
"1343511744","1","6098","2910","129","2023","584541","Klentnice","40738","Břeclav","Domovy pro osoby se zdravotním postižením"
"1343511747","1","6098","2910","133","2023","584541","Klentnice","40738","Břeclav","Chráněné bydlení"
"1343512225","1","6098","2910","129","2023","584550","Klobouky u Brna","40738","Břeclav","Domovy pro osoby se zdravotním postižením"
"1343514127","1","6098","2910","133","2023","584631","Lednice","40738","Břeclav","Chráněné bydlení"
"1343510581","1","6098","2910","128","2023","584649","Mikulov","40738","Břeclav","Stacionáře denní"
"1343510584","1","6098","2910","130","2023","584649","Mikulov","40738","Břeclav","Domovy pro seniory"
"1343511757","1","6098","2910","128","2023","584681","Morkůvky","40738","Břeclav","Stacionáře denní"
"1343511758","1","6098","2910","156","2023","584681","Morkůvky","40738","Břeclav","Stacionáře týdenní"
"1343512284","1","6098","2910","130","2023","584975","Valtice","40738","Břeclav","Domovy pro seniory"
"1343512722","1","6098","2910","130","2023","584983","Velké Bílovice","40738","Břeclav","Domovy pro seniory"
"1343513318","2","6098","2910","135","2023","586021","Hodonín","40746","Hodonín","Domovy se zvláštním režimem"
"1343513323","1","6098","2910","114","2023","586021","Hodonín","40746","Hodonín","Nízkoprahová denní centra"
"1343513325","1","6098","2910","134","2023","586021","Hodonín","40746","Hodonín","Noclehárny"
"1343513313","1","6098","2910","121","2023","586021","Hodonín","40746","Hodonín","Centra denních služeb"
"1343513316","1","6098","2910","129","2023","586021","Hodonín","40746","Hodonín","Domovy pro osoby se zdravotním postižením"
"1343513314","2","6098","2910","128","2023","586021","Hodonín","40746","Hodonín","Stacionáře denní"
"1343513319","2","6098","2910","133","2023","586021","Hodonín","40746","Hodonín","Chráněné bydlení"
"1343513329","2","6098","2910","123","2023","586021","Hodonín","40746","Hodonín","Centra sociálně rehabilitačních služeb"
"1343513315","1","6098","2910","156","2023","586021","Hodonín","40746","Hodonín","Stacionáře týdenní"
"1343513317","1","6098","2910","130","2023","586021","Hodonín","40746","Hodonín","Domovy pro seniory"
"1343513320","2","6098","2910","131","2023","586021","Hodonín","40746","Hodonín","Azylové domy"
"1343513327","2","6098","2910","102","2023","586021","Hodonín","40746","Hodonín","Sociální poradny"
"1343513324","1","6098","2910","115","2023","586021","Hodonín","40746","Hodonín","Nízkoprahová zařízení pro děti a mládež"
"1343512387","1","6098","2910","130","2023","586111","Čeložnice","40746","Hodonín","Domovy pro seniory"
"1343510968","1","6098","2910","135","2023","586307","Kyjov","40746","Hodonín","Domovy se zvláštním režimem"
"1343510982","1","6098","2910","125","2023","586307","Kyjov","40746","Hodonín","Služby následné péče"
"1343510966","1","6098","2910","129","2023","586307","Kyjov","40746","Hodonín","Domovy pro osoby se zdravotním postižením"
"1343510964","2","6098","2910","128","2023","586307","Kyjov","40746","Hodonín","Stacionáře denní"
"1343510969","1","6098","2910","133","2023","586307","Kyjov","40746","Hodonín","Chráněné bydlení"
"1343510976","1","6098","2910","120","2023","586307","Kyjov","40746","Hodonín","Terapeutické komunity"
"1343510979","1","6098","2910","123","2023","586307","Kyjov","40746","Hodonín","Centra sociálně rehabilitačních služeb"
"1343510967","1","6098","2910","130","2023","586307","Kyjov","40746","Hodonín","Domovy pro seniory"
"1343510970","1","6098","2910","131","2023","586307","Kyjov","40746","Hodonín","Azylové domy"
"1343510977","2","6098","2910","102","2023","586307","Kyjov","40746","Hodonín","Sociální poradny"
"1343510974","1","6098","2910","115","2023","586307","Kyjov","40746","Hodonín","Nízkoprahová zařízení pro děti a mládež"
"1343508897","1","6098","2910","135","2023","586587","Strážnice","40746","Hodonín","Domovy se zvláštním režimem"
